strain	taxonomyId	accession	isRef	level	chromosomeCount	length	scaffoldCount	scaffoldN50	scaffoldL50	coverage	gcPercent	annotationStatus	pairedAccession	species	speciesTaxonomyId	lineageTaxonomyIds	taxonomicGroup	tolId	taxonomicLevelDomain	taxonomicLevelRealm	taxonomicLevelKingdom	taxonomicLevelPhylum	taxonomicLevelClass	taxonomicLevelOrder	taxonomicLevelFamily	taxonomicLevelGenus	taxonomicLevelSpecies	taxonomicLevelDomainId	taxonomicLevelRealmId	taxonomicLevelKingdomId	taxonomicLevelPhylumId	taxonomicLevelClassId	taxonomicLevelOrderId	taxonomicLevelFamilyId	taxonomicLevelGenusId	taxonomicLevelSpeciesId	commonName	ucscBrowser	geneModelUrl
	9615	GCF_011100685.1	True	Chromosome	39.0	2481983352	2197	64299765	15	100	41.5	Full annotation	GCA_011100685.1	Canis lupus	9612	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,33554,379584,9608,9611,9612,9615	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus	2759		33208	7711	40674	33554	9608	9611	9612	dogs		https://hgdownload.soe.ucsc.edu/hubs/GCF/011/100/685/GCF_011100685.1/genes/GCF_011100685.1_UU_Cfam_GSD_1.0.ncbiRefSeq.gtf.gz
	13146	GCF_012275295.1	True	Chromosome	32.0	1171617451	864	104092594	5	61.11	42.0	Updated annotation	GCA_012275295.1	Melopsittacus undulatus	13146	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,9223,1545690,13145,13146	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Psittaciformes	Psittaculidae	Melopsittacus	Melopsittacus undulatus	2759		33208	7711	8782	9223	1545690	13145	13146			https://hgdownload.soe.ucsc.edu/hubs/GCF/012/275/295/GCF_012275295.1/genes/GCF_012275295.1_bMelUnd1.mat.Z.ncbiRefSeq.gtf.gz
	7936	GCF_013347855.1	True	Chromosome	19.0	979029243	53	57205429	7	51.23	43.5	Full annotation	GCA_013347855.1	Anguilla anguilla	7936	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489340,186624,32521,7933,7934,7935,7936	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla	2759		33208	7711	186623	7933	7934	7935	7936	European freshwater eel		https://hgdownload.soe.ucsc.edu/hubs/GCF/013/347/855/GCF_013347855.1/genes/GCF_013347855.1_fAngAng1.pri.ncbiRefSeq.gtf.gz
	118141	GCF_013368585.1	True	Chromosome	25.0	959241634	206	38251172	10	104.34	43.0	Full annotation	GCA_013368585.1	Megalops cyprinoides	118141	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489340,186624,32521,7925,7930,7931,118141	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Elopiformes	Megalopidae	Megalops	Megalops cyprinoides	2759		33208	7711	186623	7925	7930	7931	118141			https://hgdownload.soe.ucsc.edu/hubs/GCF/013/368/585/GCF_013368585.1/genes/GCF_013368585.1_fMegCyp1.pri.ncbiRefSeq.gtf.gz
	48427	GCF_013368605.1	True	Chromosome	38.0	1256393467	190	92359233	6	88.4	42.5	Full annotation	GCA_013368605.1	Nyctibius grandis	48427	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,2607030,8902,48423,48424,48427	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Caprimulgiformes	Nyctibiidae	Nyctibius	Nyctibius grandis	2759		33208	7711	8782	8902	48423	48424	48427			https://hgdownload.soe.ucsc.edu/hubs/GCF/013/368/605/GCF_013368605.1/genes/GCF_013368605.1_bNycGra1.pri.ncbiRefSeq.gtf.gz
	51298	GCF_014108235.1	True	Scaffold		2002780556	92	94448911	7	90.9	43.0	Full annotation	GCA_014108235.1	Myotis myotis	51298	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30560,9431,9434,51298	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis myotis	2759		33208	7711	40674	9397	9431	9434	51298		https://genome.ucsc.edu/h/GCF_014108235.1	https://hgdownload.soe.ucsc.edu/hubs/GCF/014/108/235/GCF_014108235.1/genes/GCF_014108235.1_mMyoMyo1.p.ncbiRefSeq.gtf.gz
	59472	GCF_014108245.1	True	Scaffold		1775688541	202	80237350	7	80.8	42.5	Full annotation	GCA_014108245.1	Pipistrellus kuhlii	59472	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30560,9431,27671,59472	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Pipistrellus	Pipistrellus kuhlii	2759		33208	7711	40674	9397	9431	27671	59472	Desert pipistrelle		https://hgdownload.soe.ucsc.edu/hubs/GCF/014/108/245/GCF_014108245.1/genes/GCF_014108245.1_mPipKuh1.p.ncbiRefSeq.gtf.gz
	27622	GCF_014108415.1	True	Scaffold		2315568481	60	110665204	9	58.3	42.5	Full annotation	GCA_014108415.1	Molossus molossus	27622	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30560,9436,27621,27622	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Molossidae	Molossus	Molossus molossus	2759		33208	7711	40674	9397	9436	27621	27622			https://hgdownload.soe.ucsc.edu/hubs/GCF/014/108/415/GCF_014108415.1/genes/GCF_014108415.1_mMolMol1.p.ncbiRefSeq.gtf.gz
	9407	GCF_014176215.1	True	Scaffold		1893602072	29	113811795	7	64.6	40.0	Full annotation	GCA_014176215.1	Rousettus aegyptiacus	9407	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30559,3136023,9398,3136029,9406,9407	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Pteropodidae	Rousettus	Rousettus aegyptiacus	2759		33208	7711	40674	9397	9398	9406	9407			https://hgdownload.soe.ucsc.edu/hubs/GCF/014/176/215/GCF_014176215.1/genes/GCF_014176215.1_mRouAeg1.p.ncbiRefSeq.gtf.gz
	118200	GCF_014839835.1	True	Chromosome	46.0	1187939694	180	38715865	11	62.43	45.5	Full annotation	GCA_014839835.1	Dryobates pubescens	118200	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073810,9219,9220,1517830,118200	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Piciformes	Picidae	Dryobates	Dryobates pubescens	2759		33208	7711	8782	9219	9220	1517830	118200			https://hgdownload.soe.ucsc.edu/hubs/GCF/014/839/835/GCF_014839835.1/genes/GCF_014839835.1_bDryPub1.pri.ncbiRefSeq.gtf.gz
	120794	GCF_015220075.1	True	Chromosome	24.0	1195829278	132	91094845	6	44.28	42.0	Full annotation	GCA_015220075.1	Falco rusticolus	120794	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,8948,8949,8952,120794	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Falconiformes	Falconidae	Falco	Falco rusticolus	2759		33208	7711	8782	8948	8949	8952	120794			https://hgdownload.soe.ucsc.edu/hubs/GCF/015/220/075/GCF_015220075.1/genes/GCF_015220075.1_bFalRus1.pri.ncbiRefSeq.gtf.gz
	27675	GCF_015220235.1	True	Chromosome	29.0	3214686105	145	146178362	9	56.84	40.0	Full annotation	GCA_015220235.1	Choloepus didactylus	27675	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,9348,948950,948953,227508,9357,27675	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus didactylus	2759		33208	7711	40674	948950	227508	9357	27675			https://hgdownload.soe.ucsc.edu/hubs/GCF/015/220/235/GCF_015220235.1/genes/GCF_015220235.1_mChoDid1.pri.ncbiRefSeq.gtf.gz
	42514	GCF_015220715.1	True	Chromosome	30.0	1222050449	55	42283192	13	77.77	40.5	Full annotation	GCA_015220715.1	Pygocentrus nattereri	42514	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,186634,32519,186626,186628,7991,1489739,42495,42513,42514	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Characiformes	Serrasalmidae	Pygocentrus	Pygocentrus nattereri	2759		33208	7711	186623	7991	42495	42513	42514	red piranha		https://hgdownload.soe.ucsc.edu/hubs/GCF/015/220/715/GCF_015220715.1/genes/GCF_015220715.1_fPygNat1.pri.ncbiRefSeq.gtf.gz
	72105	GCF_015220745.1	True	Chromosome	24.0	800904020	138	34912176	11	45.05	41.0	Full annotation	GCA_015220745.1	Sebastes umbrosus	72105	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489922,8111,8107,274692,274705,34820,72105	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes umbrosus	2759		33208	7711	186623	8111	274692	34820	72105			https://hgdownload.soe.ucsc.edu/hubs/GCF/015/220/745/GCF_015220745.1/genes/GCF_015220745.1_fSebUmb1.pri.ncbiRefSeq.gtf.gz
	488313	GCF_015220805.1	True	Chromosome	46.0	1272338968	252	33994490	13	165.44	46.0	Full annotation	GCA_015220805.1	Pogoniulus pusillus	488313	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073810,9219,91768,91774,488313	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Piciformes	Lybiidae	Pogoniulus	Pogoniulus pusillus	2759		33208	7711	8782	9219	91768	91774	488313			https://hgdownload.soe.ucsc.edu/hubs/GCF/015/220/805/GCF_015220805.1/genes/GCF_015220805.1_bPogPus1.pri.ncbiRefSeq.gtf.gz
BN/NHsdMcwi	10116	GCF_015227675.2	False	Chromosome	22.0	2647899415	175	135012528	8	92	42.0	Updated annotation	GCA_015227675.2	Rattus norvegicus	10116	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314146,314147,9989,1963758,337687,10066,39107,10114,10116	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus norvegicus	2759		33208	7711	40674	9989	10066	10114	10116	brown rat	https://genome.ucsc.edu/h/GCF_015227675.2	https://hgdownload.soe.ucsc.edu/hubs/GCF/015/227/675/GCF_015227675.2/genes/GCF_015227675.2_mRatBN7.2.ncbiRefSeq.gtf.gz
	8469	GCF_015237465.2	True	Chromosome	28.0	2134358617	92	134428053	5	60	44.0	Full annotation	GCA_015237465.2	Chelonia mydas	8469	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,2841271,8459,8464,1579337,1579336,27791,8465,8468,8469	Testudines	r	Eukaryota		Metazoa	Chordata		Testudines	Cheloniidae	Chelonia	Chelonia mydas	2759		33208	7711		8459	8465	8468	8469	green seaturtle		https://hgdownload.soe.ucsc.edu/hubs/GCF/015/237/465/GCF_015237465.2/genes/GCF_015237465.2_rCheMyd1.pri.v2.ncbiRefSeq.gtf.gz
	8839	GCF_015476345.1	False	Chromosome	33.0	1188516685	755	76269206	5	143	42.5	Full annotation	GCA_015476345.1	Anas platyrhynchos	8839	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,1549675,8826,8830,2068716,8835,8839	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos	2759		33208	7711	8782	8826	8830	8835	8839	mallard ducks		https://hgdownload.soe.ucsc.edu/hubs/GCF/015/476/345/GCF_015476345.1/genes/GCF_015476345.1_ZJU1.0.ncbiRefSeq.gtf.gz
	9261	GCF_015852505.1	True	Chromosome	36.0	2213004214	310	63379719	10	58.29	45.5	Full annotation	GCA_015852505.1	Tachyglossus aculeatus	9261	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,9254,9255,9259,9260,9261	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Monotremata	Tachyglossidae	Tachyglossus	Tachyglossus aculeatus	2759		33208	7711	40674	9255	9259	9260	9261	short-beaked echidna		https://hgdownload.soe.ucsc.edu/hubs/GCF/015/852/505/GCF_015852505.1/genes/GCF_015852505.1_mTacAcu1.pri.ncbiRefSeq.gtf.gz
	9031	GCF_016699485.2	True	Chromosome	41.0	1053315467	213	90861225	4	102.01	42.0	Full annotation	GCA_016699485.1	Gallus gallus	9031	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,1549675,8976,9005,9072,9030,9031	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus	2759		33208	7711	8782	8976	9005	9030	9031	bantam	https://genome.ucsc.edu/h/GCF_016699485.2	https://hgdownload.soe.ucsc.edu/hubs/GCF/016/699/485/GCF_016699485.2/genes/GCF_016699485.2_bGalGal1.mat.broiler.GRCg7b.ncbiRefSeq.gtf.gz
	9031	GCF_016700215.2	False	Chromosome	41.0	1050511239	276	90563926	4	102.01	42.0	Full annotation	GCA_016700215.2	Gallus gallus	9031	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,1549675,8976,9005,9072,9030,9031	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus	2759		33208	7711	8782	8976	9005	9030	9031	bantam		https://hgdownload.soe.ucsc.edu/hubs/GCF/016/700/215/GCF_016700215.2/genes/GCF_016700215.2_bGalGal1.pat.whiteleghornlayer.GRCg7w.ncbiRefSeq.gtf.gz
	13397	GCF_017639515.1	True	Chromosome	42.0	4286294447	718	169918123	11	66.84	45.0	Full annotation	GCA_017639515.1	Carcharodon carcharias	13397	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,7777,7778,119203,119197,119195,30496,7850,7844,13396,13397	Chondrichthyes	s	Eukaryota		Metazoa	Chordata	Chondrichthyes	Lamniformes	Alopiidae	Carcharodon	Carcharodon carcharias	2759		33208	7711	7777	30496	7850	13396	13397	white shark		https://hgdownload.soe.ucsc.edu/hubs/GCF/017/639/515/GCF_017639515.1/genes/GCF_017639515.1_sCarCar2.pri.ncbiRefSeq.gtf.gz
	148594	GCF_017639655.2	True	Chromosome	27.0	1215702009	290	91761059	6	104.34	42.5	Full annotation	GCA_017639655.1	Falco naumanni	148594	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,8948,8949,8952,148594	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Falconiformes	Falconidae	Falco	Falco naumanni	2759		33208	7711	8782	8948	8949	8952	148594			https://hgdownload.soe.ucsc.edu/hubs/GCF/017/639/655/GCF_017639655.2/genes/GCF_017639655.2_bFalNau1.pat.ncbiRefSeq.gtf.gz
	1250792	GCF_017639745.1	True	Chromosome	24.0	865575964	92	37878235	11	60	39.5	Full annotation	GCA_017639745.1	Melanotaenia boesemani	1250792	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489908,1489913,8075,30700,32459,1250792	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Atheriniformes	Melanotaeniidae	Melanotaenia	Melanotaenia boesemani	2759		33208	7711	186623	8075	30700	32459	1250792			https://hgdownload.soe.ucsc.edu/hubs/GCF/017/639/745/GCF_017639745.1/genes/GCF_017639745.1_fMelBoe1.pri.ncbiRefSeq.gtf.gz
	109905	GCF_017976325.1	True	Chromosome	24.0	644191893	28	27778429	11	60	42.5	Full annotation	GCA_017976325.1	Chelmon rostratus	109905	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489922,1545895,30828,109904,109905	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Chelmon	Chelmon rostratus	2759		33208	7711	186623	1545895	30828	109904	109905			https://hgdownload.soe.ucsc.edu/hubs/GCF/017/976/325/GCF_017976325.1/genes/GCF_017976325.1_fCheRos1.pri.ncbiRefSeq.gtf.gz
	55661	GCF_017976375.1	True	Chromosome	41.0	1180136575	150	78325852	5	64.31	42.0	Full annotation	GCA_017976375.1	Cuculus canorus	55661	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073806,8940,8941,33592,55661	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Cuculiformes	Cuculidae	Cuculus	Cuculus canorus	2759		33208	7711	8782	8940	8941	33592	55661			https://hgdownload.soe.ucsc.edu/hubs/GCF/017/976/375/GCF_017976375.1/genes/GCF_017976375.1_bCucCan1.pri.ncbiRefSeq.gtf.gz
	941984	GCF_017976425.1	True	Chromosome	24.0	621503431	96	26859436	11	60	41.0	Full annotation	GCA_017976425.1	Toxotes jaculatrix	941984	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489904,1489905,30876,270536,941984	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri		Toxotidae	Toxotes	Toxotes jaculatrix	2759		33208	7711	186623		30876	270536	941984	northern rifle-fish		https://hgdownload.soe.ucsc.edu/hubs/GCF/017/976/425/GCF_017976425.1/genes/GCF_017976425.1_fToxJac2.pri.ncbiRefSeq.gtf.gz
	34773	GCF_018492685.1	True	Chromosome	24.0	903564947	73	38440066	11	33	43.0	Full annotation	GCA_018492685.1	Alosa sapidissima	34773	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,186634,282425,32446,1489460,55118,55119,34772,34773	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Alosa	Alosa sapidissima	2759		33208	7711	186623	32446	55118	34772	34773			https://hgdownload.soe.ucsc.edu/hubs/GCF/018/492/685/GCF_018492685.1/genes/GCF_018492685.1_fAloSap1.pri.ncbiRefSeq.gtf.gz
	33562	GCF_019393635.1	True	Chromosome	7.0	3303199800	17	670775900	3	63	39.0	Full annotation	GCA_019393635.1	Dromiciops gliroides	33562	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9263,38607,30660,33561,33562	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Microbiotheria	Microbiotheriidae	Dromiciops	Dromiciops gliroides	2759		33208	7711	40674	38607	30660	33561	33562			https://hgdownload.soe.ucsc.edu/hubs/GCF/019/393/635/GCF_019393635.1/genes/GCF_019393635.1_mDroGli1.pri.ncbiRefSeq.gtf.gz
	75038	GCF_020382885.2	True	Chromosome	24.0	570785501	47	24451451	11	92.59	41.5	Full annotation	GCA_020382885.1	Scatophagus argus	75038	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489922,1489923,30869,75037,75038	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri		Scatophagidae	Scatophagus	Scatophagus argus	2759		33208	7711	186623		30869	75037	75038			https://hgdownload.soe.ucsc.edu/hubs/GCF/020/382/885/GCF_020382885.2/genes/GCF_020382885.2_fScaArg1.pri.ncbiRefSeq.gtf.gz
	9447	GCF_020740605.2	True	Chromosome	29.0	2245584463	184	102162704	9	20.81	41.5	Full annotation	GCA_020740605.1	Lemur catta	9447	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314146,9443,376911,376915,9445,9446,9447	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Primates	Lemuridae	Lemur	Lemur catta	2759		33208	7711	40674	9443	9445	9446	9447			https://hgdownload.soe.ucsc.edu/hubs/GCF/020/740/605/GCF_020740605.2/genes/GCF_020740605.2_mLemCat1.pri.ncbiRefSeq.gtf.gz
	51337	GCF_020740685.1	True	Chromosome	25.0	2863848715	159	158244790	7	61	42.0	Full annotation	GCA_020740685.1	Jaculus jaculus	51337	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314146,314147,9989,1963758,1963761,30648,35737,48867,51337	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Rodentia	Dipodidae	Jaculus	Jaculus jaculus	2759		33208	7711	40674	9989	30648	48867	51337			https://hgdownload.soe.ucsc.edu/hubs/GCF/020/740/685/GCF_020740685.1/genes/GCF_020740685.1_mJacJac1.mat.Y.cur.ncbiRefSeq.gtf.gz
	134902	GCF_020740725.1	True	Chromosome	43.0	1151594481	187	76278832	6	29.61	43.5	Full annotation	GCA_020740725.1	Corvus hawaiiensis	134902	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,9126,192204,28725,30420,134902	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus hawaiiensis	2759		33208	7711	8782	9126	28725	30420	134902			https://hgdownload.soe.ucsc.edu/hubs/GCF/020/740/725/GCF_020740725.1/genes/GCF_020740725.1_bCorHaw1.pri.cur.ncbiRefSeq.gtf.gz
	8895	GCF_020740795.1	True	Chromosome	31.0	1100361224	109	115508478	4	103.36	42.0	Updated annotation	GCA_020740795.1	Apus apus	8895	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,2607030,8892,8893,2607033,8894,8895	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Apodiformes	Apodidae	Apus	Apus apus	2759		33208	7711	8782	8892	8893	8894	8895	Mauersegler		https://hgdownload.soe.ucsc.edu/hubs/GCF/020/740/795/GCF_020740795.1/genes/GCF_020740795.1_bApuApu2.pri.cur.ncbiRefSeq.gtf.gz
	170820	GCF_020745735.1	True	Chromosome	54.0	3983466396	1962	83580160	17	148.57	43.0	Full annotation	GCA_020745735.1	Hemiscyllium ocellatum	170820	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,7777,7778,119203,119197,119195,30503,40580,170819,170820	Chondrichthyes	s	Eukaryota		Metazoa	Chordata	Chondrichthyes	Orectolobiformes	Hemiscylliidae	Hemiscyllium	Hemiscyllium ocellatum	2759		33208	7711	7777	30503	40580	170819	170820			https://hgdownload.soe.ucsc.edu/hubs/GCF/020/745/735/GCF_020745735.1/genes/GCF_020745735.1_sHemOce1.pat.X.cur..ncbiRefSeq.gtf.gz
	39638	GCF_020745825.1	True	Chromosome	37.0	1188530404	440	36435137	8	38	43.0	Full annotation	GCA_020745825.3	Agelaius phoeniceus	39638	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,9126,175121,164646,9190,39638	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus	2759		33208	7711	8782	9126	164646	9190	39638			https://hgdownload.soe.ucsc.edu/hubs/GCF/020/745/825/GCF_020745825.1/genes/GCF_020745825.1_Agelaius_phoeniceus_1.1.ncbiRefSeq.gtf.gz
	77932	GCF_020826845.1	True	Chromosome	42.0	3005519209	1075	65026825	17	30.57	41.5	Full annotation	GCA_020826845.1	Diceros bicornis	9805	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9787,9803,9804,9805,77932	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Diceros	Diceros bicornis	2759		33208	7711	40674	9787	9803	9804	9805			https://hgdownload.soe.ucsc.edu/hubs/GCF/020/826/845/GCF_020826845.1/genes/GCF_020826845.1_mDicBic1.mat.cur.ncbiRefSeq.gtf.gz
	208333	GCF_021462225.1	True	Chromosome	25.0	1150004004	72	47419401	12	33	40.0	Full annotation	GCA_021462225.2	Girardinichthys multiradiatus	208333	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489908,1489913,28738,8087,28758,208332,208333	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Goodeidae	Girardinichthys	Girardinichthys multiradiatus	2759		33208	7711	186623	28738	28758	208332	208333			https://hgdownload.soe.ucsc.edu/hubs/GCF/021/462/225/GCF_021462225.1/genes/GCF_021462225.1_DD_fGirMul_XY1.ncbiRefSeq.gtf.gz
	159646	GCF_023053635.1	True	Chromosome	23.0	1790500004	34	121985326	6	36	43.5	Full annotation	GCA_023053635.2	Elgaria multicarinata	71008	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329911,8548,1330543,1329922,51964,52221,71008,159646	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Anguidae	Elgaria	Elgaria multicarinata	2759		33208	7711	8504	8509	51964	52221	71008			https://hgdownload.soe.ucsc.edu/hubs/GCF/023/053/635/GCF_023053635.1/genes/GCF_023053635.1_rElgMul1.1.pri.ncbiRefSeq.gtf.gz
